datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-08-22 09:28:00+09:00,148.36500549316406,148.3820037841797,148.36099243164062,148.37399291992188,148.37399291992188,0,0.0,0.0
2025-08-22 09:29:00+09:00,148.37600708007812,148.37600708007812,148.33900451660156,148.36399841308594,148.36399841308594,0,0.0,0.0
2025-08-22 09:30:00+09:00,148.36399841308594,148.38299560546875,148.36399841308594,148.3730010986328,148.3730010986328,0,0.0,0.0
2025-08-22 09:31:00+09:00,148.36599731445312,148.3990020751953,148.36599731445312,148.3780059814453,148.3780059814453,0,0.0,0.0
2025-08-22 09:32:00+09:00,148.37899780273438,148.38900756835938,148.3679962158203,148.38099670410156,148.38099670410156,0,0.0,0.0
2025-08-22 09:33:00+09:00,148.38299560546875,148.41299438476562,148.36500549316406,148.3820037841797,148.3820037841797,0,0.0,0.0
2025-08-22 09:34:00+09:00,148.3800048828125,148.39100646972656,148.375,148.3780059814453,148.3780059814453,0,0.0,0.0
2025-08-22 09:35:00+09:00,148.3780059814453,148.40199279785156,148.37600708007812,148.39599609375,148.39599609375,0,0.0,0.0
2025-08-22 09:36:00+09:00,148.38900756835938,148.41700744628906,148.38900756835938,148.3979949951172,148.3979949951172,0,0.0,0.0
2025-08-22 09:37:00+09:00,148.3979949951172,148.40699768066406,148.39700317382812,148.39999389648438,148.39999389648438,0,0.0,0.0
2025-08-22 09:38:00+09:00,148.4040069580078,148.41299438476562,148.39599609375,148.39999389648438,148.39999389648438,0,0.0,0.0
2025-08-22 09:39:00+09:00,148.39700317382812,148.427001953125,148.39700317382812,148.42100524902344,148.42100524902344,0,0.0,0.0
2025-08-22 09:40:00+09:00,148.427001953125,148.4409942626953,148.4219970703125,148.4239959716797,148.4239959716797,0,0.0,0.0
2025-08-22 09:41:00+09:00,148.4239959716797,148.4550018310547,148.4239959716797,148.43499755859375,148.43499755859375,0,0.0,0.0
2025-08-22 09:42:00+09:00,148.43499755859375,148.4459991455078,148.43499755859375,148.43699645996094,148.43699645996094,0,0.0,0.0
2025-08-22 09:43:00+09:00,148.43699645996094,148.4600067138672,148.43299865722656,148.4499969482422,148.4499969482422,0,0.0,0.0
2025-08-22 09:44:00+09:00,148.4510040283203,148.45799255371094,148.44000244140625,148.44700622558594,148.44700622558594,0,0.0,0.0
2025-08-22 09:45:00+09:00,148.44000244140625,148.4499969482422,148.43299865722656,148.4459991455078,148.4459991455078,0,0.0,0.0
2025-08-22 09:46:00+09:00,148.43899536132812,148.4459991455078,148.41900634765625,148.4239959716797,148.4239959716797,0,0.0,0.0
2025-08-22 09:47:00+09:00,148.4239959716797,148.43699645996094,148.41700744628906,148.4199981689453,148.4199981689453,0,0.0,0.0
2025-08-22 09:48:00+09:00,148.41900634765625,148.4320068359375,148.41600036621094,148.41700744628906,148.41700744628906,0,0.0,0.0
2025-08-22 09:49:00+09:00,148.41700744628906,148.44200134277344,148.41600036621094,148.43600463867188,148.43600463867188,0,0.0,0.0
2025-08-22 09:50:00+09:00,148.42799377441406,148.4459991455078,148.427001953125,148.43899536132812,148.43899536132812,0,0.0,0.0
2025-08-22 09:51:00+09:00,148.43899536132812,148.4459991455078,148.3979949951172,148.4010009765625,148.4010009765625,0,0.0,0.0
2025-08-22 09:52:00+09:00,148.40899658203125,148.43299865722656,148.3820037841797,148.41799926757812,148.41799926757812,0,0.0,0.0
2025-08-22 09:53:00+09:00,148.41600036621094,148.4459991455078,148.4040069580078,148.427001953125,148.427001953125,0,0.0,0.0
2025-08-22 09:54:00+09:00,148.4320068359375,148.45599365234375,148.38900756835938,148.4459991455078,148.4459991455078,0,0.0,0.0
2025-08-22 09:55:00+09:00,148.44900512695312,148.47500610351562,148.4250030517578,148.44900512695312,148.44900512695312,0,0.0,0.0
2025-08-22 09:56:00+09:00,148.4499969482422,148.48399353027344,148.447998046875,148.4759979248047,148.4759979248047,0,0.0,0.0
2025-08-22 09:57:00+09:00,148.4739990234375,148.49600219726562,148.47300720214844,148.47999572753906,148.47999572753906,0,0.0,0.0
2025-08-22 09:58:00+09:00,148.47999572753906,148.50599670410156,148.47300720214844,148.4949951171875,148.4949951171875,0,0.0,0.0
2025-08-22 09:59:00+09:00,148.49400329589844,148.5,148.45899963378906,148.468994140625,148.468994140625,0,0.0,0.0
2025-08-22 10:00:00+09:00,148.47000122070312,148.48699951171875,148.42999267578125,148.43899536132812,148.43899536132812,0,0.0,0.0
2025-08-22 10:01:00+09:00,148.4340057373047,148.46299743652344,148.427001953125,148.44400024414062,148.44400024414062,0,0.0,0.0
2025-08-22 10:02:00+09:00,148.43800354003906,148.44700622558594,148.4199981689453,148.427001953125,148.427001953125,0,0.0,0.0
2025-08-22 10:03:00+09:00,148.427001953125,148.44500732421875,148.4149932861328,148.41600036621094,148.41600036621094,0,0.0,0.0
2025-08-22 10:04:00+09:00,148.41900634765625,148.44700622558594,148.41600036621094,148.43600463867188,148.43600463867188,0,0.0,0.0
2025-08-22 10:05:00+09:00,148.4409942626953,148.44200134277344,148.4149932861328,148.41799926757812,148.41799926757812,0,0.0,0.0
2025-08-22 10:06:00+09:00,148.41799926757812,148.43099975585938,148.41400146484375,148.41600036621094,148.41600036621094,0,0.0,0.0
2025-08-22 10:07:00+09:00,148.41600036621094,148.43699645996094,148.41600036621094,148.42999267578125,148.42999267578125,0,0.0,0.0
2025-08-22 10:08:00+09:00,148.43099975585938,148.47799682617188,148.4290008544922,148.46800231933594,148.46800231933594,0,0.0,0.0
2025-08-22 10:09:00+09:00,148.47300720214844,148.47300720214844,148.43699645996094,148.44500732421875,148.44500732421875,0,0.0,0.0
2025-08-22 10:10:00+09:00,148.43899536132812,148.44400024414062,148.4199981689453,148.4340057373047,148.4340057373047,0,0.0,0.0
2025-08-22 10:11:00+09:00,148.4340057373047,148.44200134277344,148.41400146484375,148.41600036621094,148.41600036621094,0,0.0,0.0
2025-08-22 10:12:00+09:00,148.41799926757812,148.4409942626953,148.40499877929688,148.43299865722656,148.43299865722656,0,0.0,0.0
2025-08-22 10:13:00+09:00,148.43299865722656,148.44200134277344,148.4290008544922,148.4340057373047,148.4340057373047,0,0.0,0.0
2025-08-22 10:14:00+09:00,148.43499755859375,148.44200134277344,148.42999267578125,148.43499755859375,148.43499755859375,0,0.0,0.0
2025-08-22 10:15:00+09:00,148.42999267578125,148.4499969482422,148.42999267578125,148.447998046875,148.447998046875,0,0.0,0.0
2025-08-22 10:16:00+09:00,148.44200134277344,148.5229949951172,148.4409942626953,148.51800537109375,148.51800537109375,0,0.0,0.0
2025-08-22 10:17:00+09:00,148.51699829101562,148.5240020751953,148.48899841308594,148.49200439453125,148.49200439453125,0,0.0,0.0
2025-08-22 10:18:00+09:00,148.49200439453125,148.5,148.48500061035156,148.49600219726562,148.49600219726562,0,0.0,0.0
2025-08-22 10:19:00+09:00,148.49000549316406,148.5290069580078,148.48899841308594,148.5070037841797,148.5070037841797,0,0.0,0.0
2025-08-22 10:20:00+09:00,148.4980010986328,148.5070037841797,148.48599243164062,148.49000549316406,148.49000549316406,0,0.0,0.0
2025-08-22 10:21:00+09:00,148.4949951171875,148.49899291992188,148.46400451660156,148.46800231933594,148.46800231933594,0,0.0,0.0
2025-08-22 10:22:00+09:00,148.46800231933594,148.4770050048828,148.4550018310547,148.46299743652344,148.46299743652344,0,0.0,0.0
2025-08-22 10:23:00+09:00,148.45700073242188,148.4949951171875,148.4550018310547,148.46600341796875,148.46600341796875,0,0.0,0.0
2025-08-22 10:24:00+09:00,148.4709930419922,148.47799682617188,148.46200561523438,148.46600341796875,148.46600341796875,0,0.0,0.0
2025-08-22 10:25:00+09:00,148.46600341796875,148.47799682617188,148.44700622558594,148.4600067138672,148.4600067138672,0,0.0,0.0
2025-08-22 10:26:00+09:00,148.4550018310547,148.4770050048828,148.45199584960938,148.46600341796875,148.46600341796875,0,0.0,0.0
2025-08-22 10:27:00+09:00,148.468994140625,148.4770050048828,148.45599365234375,148.468994140625,148.468994140625,0,0.0,0.0
2025-08-22 10:28:00+09:00,148.47000122070312,148.48199462890625,148.4510040283203,148.46099853515625,148.46099853515625,0,0.0,0.0
2025-08-22 10:29:00+09:00,148.4550018310547,148.47000122070312,148.4510040283203,148.4669952392578,148.4669952392578,0,0.0,0.0
2025-08-22 10:30:00+09:00,148.46099853515625,148.46600341796875,148.4290008544922,148.42999267578125,148.42999267578125,0,0.0,0.0
2025-08-22 10:31:00+09:00,148.4290008544922,148.44900512695312,148.41900634765625,148.43800354003906,148.43800354003906,0,0.0,0.0
2025-08-22 10:32:00+09:00,148.43099975585938,148.44500732421875,148.4199981689453,148.42999267578125,148.42999267578125,0,0.0,0.0
2025-08-22 10:33:00+09:00,148.42999267578125,148.46099853515625,148.42999267578125,148.45199584960938,148.45199584960938,0,0.0,0.0
2025-08-22 10:34:00+09:00,148.45399475097656,148.46200561523438,148.45199584960938,148.45899963378906,148.45899963378906,0,0.0,0.0
2025-08-22 10:35:00+09:00,148.4530029296875,148.46099853515625,148.43800354003906,148.4499969482422,148.4499969482422,0,0.0,0.0
2025-08-22 10:36:00+09:00,148.4499969482422,148.4530029296875,148.43499755859375,148.44400024414062,148.44400024414062,0,0.0,0.0
2025-08-22 10:37:00+09:00,148.4459991455078,148.45799255371094,148.44000244140625,148.44900512695312,148.44900512695312,0,0.0,0.0
2025-08-22 10:38:00+09:00,148.447998046875,148.46299743652344,148.44500732421875,148.45399475097656,148.45399475097656,0,0.0,0.0
2025-08-22 10:39:00+09:00,148.45700073242188,148.46099853515625,148.43499755859375,148.44500732421875,148.44500732421875,0,0.0,0.0
2025-08-22 10:40:00+09:00,148.43899536132812,148.447998046875,148.43800354003906,148.43899536132812,148.43899536132812,0,0.0,0.0
2025-08-22 10:41:00+09:00,148.43899536132812,148.46800231933594,148.43800354003906,148.45799255371094,148.45799255371094,0,0.0,0.0
2025-08-22 10:42:00+09:00,148.4550018310547,148.46499633789062,148.44500732421875,148.44900512695312,148.44900512695312,0,0.0,0.0
2025-08-22 10:43:00+09:00,148.44900512695312,148.4550018310547,148.43299865722656,148.4340057373047,148.4340057373047,0,0.0,0.0
2025-08-22 10:44:00+09:00,148.43299865722656,148.44700622558594,148.42799377441406,148.43600463867188,148.43600463867188,0,0.0,0.0
2025-08-22 10:45:00+09:00,148.43699645996094,148.4499969482422,148.42999267578125,148.4429931640625,148.4429931640625,0,0.0,0.0
2025-08-22 10:46:00+09:00,148.44000244140625,148.45700073242188,148.44000244140625,148.4499969482422,148.4499969482422,0,0.0,0.0
2025-08-22 10:47:00+09:00,148.4499969482422,148.45700073242188,148.42799377441406,148.4409942626953,148.4409942626953,0,0.0,0.0
2025-08-22 10:48:00+09:00,148.4409942626953,148.4550018310547,148.4320068359375,148.45399475097656,148.45399475097656,0,0.0,0.0
2025-08-22 10:49:00+09:00,148.45199584960938,148.52099609375,148.4510040283203,148.51800537109375,148.51800537109375,0,0.0,0.0
2025-08-22 10:50:00+09:00,148.51300048828125,148.625,148.5070037841797,148.61000061035156,148.61000061035156,0,0.0,0.0
2025-08-22 10:51:00+09:00,148.61199951171875,148.68499755859375,148.60000610351562,148.6280059814453,148.6280059814453,0,0.0,0.0
2025-08-22 10:52:00+09:00,148.6280059814453,148.63699340820312,148.58099365234375,148.60400390625,148.60400390625,0,0.0,0.0
2025-08-22 10:53:00+09:00,148.5970001220703,148.61099243164062,148.57400512695312,148.5760040283203,148.5760040283203,0,0.0,0.0
2025-08-22 10:54:00+09:00,148.58299255371094,148.58700561523438,148.56399536132812,148.5709991455078,148.5709991455078,0,0.0,0.0
2025-08-22 10:55:00+09:00,148.5709991455078,148.58399963378906,148.56500244140625,148.57200622558594,148.57200622558594,0,0.0,0.0
2025-08-22 10:56:00+09:00,148.57000732421875,148.5780029296875,148.5290069580078,148.5290069580078,148.5290069580078,0,0.0,0.0
2025-08-22 10:57:00+09:00,148.53599548339844,148.5500030517578,148.5290069580078,148.5500030517578,148.5500030517578,0,0.0,0.0
2025-08-22 10:58:00+09:00,148.5449981689453,148.56700134277344,148.5449981689453,148.55499267578125,148.55499267578125,0,0.0,0.0
2025-08-22 10:59:00+09:00,148.55499267578125,148.55999755859375,148.53500366210938,148.54400634765625,148.54400634765625,0,0.0,0.0
2025-08-22 11:00:00+09:00,148.54400634765625,148.55999755859375,148.5399932861328,148.5469970703125,148.5469970703125,0,0.0,0.0
2025-08-22 11:01:00+09:00,148.5449981689453,148.5540008544922,148.52000427246094,148.5260009765625,148.5260009765625,0,0.0,0.0
2025-08-22 11:02:00+09:00,148.52000427246094,148.531005859375,148.51699829101562,148.52200317382812,148.52200317382812,0,0.0,0.0
2025-08-22 11:03:00+09:00,148.52200317382812,148.5279998779297,148.4949951171875,148.50399780273438,148.50399780273438,0,0.0,0.0
2025-08-22 11:04:00+09:00,148.4980010986328,148.5050048828125,148.4720001220703,148.48300170898438,148.48300170898438,0,0.0,0.0
2025-08-22 11:05:00+09:00,148.47999572753906,148.4929962158203,148.4770050048828,148.4770050048828,148.4770050048828,0,0.0,0.0
2025-08-22 11:06:00+09:00,148.4810028076172,148.48599243164062,148.4510040283203,148.46200561523438,148.46200561523438,0,0.0,0.0
2025-08-22 11:07:00+09:00,148.46600341796875,148.49200439453125,148.46400451660156,148.47799682617188,148.47799682617188,0,0.0,0.0
2025-08-22 11:08:00+09:00,148.47799682617188,148.49200439453125,148.46200561523438,148.4720001220703,148.4720001220703,0,0.0,0.0
2025-08-22 11:09:00+09:00,148.468994140625,148.4969940185547,148.46200561523438,148.49200439453125,148.49200439453125,0,0.0,0.0
2025-08-22 11:10:00+09:00,148.48800659179688,148.5019989013672,148.48699951171875,148.49600219726562,148.49600219726562,0,0.0,0.0
2025-08-22 11:11:00+09:00,148.49899291992188,148.52099609375,148.4980010986328,148.5,148.5,0,0.0,0.0
2025-08-22 11:12:00+09:00,148.5,148.5189971923828,148.4949951171875,148.5050048828125,148.5050048828125,0,0.0,0.0
2025-08-22 11:13:00+09:00,148.5050048828125,148.51800537109375,148.5050048828125,148.50900268554688,148.50900268554688,0,0.0,0.0
2025-08-22 11:14:00+09:00,148.51100158691406,148.51600646972656,148.48800659179688,148.49600219726562,148.49600219726562,0,0.0,0.0
2025-08-22 11:15:00+09:00,148.5,148.50399780273438,148.48599243164062,148.4980010986328,148.4980010986328,0,0.0,0.0
2025-08-22 11:16:00+09:00,148.5030059814453,148.50900268554688,148.49600219726562,148.50399780273438,148.50399780273438,0,0.0,0.0
2025-08-22 11:17:00+09:00,148.5019989013672,148.52000427246094,148.50100708007812,148.50999450683594,148.50999450683594,0,0.0,0.0
2025-08-22 11:18:00+09:00,148.50999450683594,148.51400756835938,148.48800659179688,148.4949951171875,148.4949951171875,0,0.0,0.0
2025-08-22 11:19:00+09:00,148.49200439453125,148.50100708007812,148.4739990234375,148.48300170898438,148.48300170898438,0,0.0,0.0
2025-08-22 11:20:00+09:00,148.47500610351562,148.49899291992188,148.47500610351562,148.49600219726562,148.49600219726562,0,0.0,0.0
2025-08-22 11:21:00+09:00,148.49000549316406,148.5,148.47500610351562,148.48199462890625,148.48199462890625,0,0.0,0.0
2025-08-22 11:22:00+09:00,148.4770050048828,148.51499938964844,148.4759979248047,148.5070037841797,148.5070037841797,0,0.0,0.0
2025-08-22 11:23:00+09:00,148.51300048828125,148.52200317382812,148.49600219726562,148.49899291992188,148.49899291992188,0,0.0,0.0
2025-08-22 11:24:00+09:00,148.5,148.51100158691406,148.48800659179688,148.5050048828125,148.5050048828125,0,0.0,0.0
2025-08-22 11:25:00+09:00,148.5,148.5070037841797,148.48699951171875,148.48899841308594,148.48899841308594,0,0.0,0.0
2025-08-22 11:26:00+09:00,148.48899841308594,148.4969940185547,148.47900390625,148.48699951171875,148.48699951171875,0,0.0,0.0
2025-08-22 11:27:00+09:00,148.48899841308594,148.50100708007812,148.4739990234375,148.50100708007812,148.50100708007812,0,0.0,0.0
2025-08-22 11:28:00+09:00,148.5,148.52099609375,148.49000549316406,148.51400756835938,148.51400756835938,0,0.0,0.0
